objectId,fall_year,vid_id,ACL,bludger_count,time,updatedAt,author_id,stat_name,player_in_id,player_id,createdAt,team_id,position
2e0m0rHNXP,2015,WbCxBVC0avY,null,,771,Thu Dec 10 2015 16:31:11 GMT-0600 (Central Standard Time),X3X3bWXs8E,goal,null,mrNtl0DtIC,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),wl56jgemqS,
4WxKvFZEeN,2015,WbCxBVC0avY,null,,806,Thu Dec 10 2015 16:31:13 GMT-0600 (Central Standard Time),X3X3bWXs8E,turnover,null,,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),wl56jgemqS,
7et1y4XZtr_out,2015,WbCxBVC0avY,null,,811,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_out,,69OoV8Ss1V,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),wl56jgemqS,
7et1y4XZtr_in,2015,WbCxBVC0avY,null,,811,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_in,,a5LfIgky9b,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),wl56jgemqS,
eP9UFU7qVB,2015,WbCxBVC0avY,null,,826,Thu Dec 10 2015 16:31:14 GMT-0600 (Central Standard Time),X3X3bWXs8E,assist,null,mrNtl0DtIC,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),wl56jgemqS,
kaP4Msnv6G,2015,WbCxBVC0avY,null,,826,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),X3X3bWXs8E,goal,null,bIbrZRZ3Ir,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),wl56jgemqS,
7QGj6AuKRp_out,2015,WbCxBVC0avY,null,,838,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_out,,bIbrZRZ3Ir,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),wl56jgemqS,
7QGj6AuKRp_in,2015,WbCxBVC0avY,null,,838,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_in,,LDKFH3A94r,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),wl56jgemqS,
17CW9LF98Y,2015,WbCxBVC0avY,null,,893,Thu Dec 10 2015 16:31:17 GMT-0600 (Central Standard Time),X3X3bWXs8E,shot,null,mrNtl0DtIC,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),wl56jgemqS,
7pK1bYt9YL,2015,WbCxBVC0avY,null,,918,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),X3X3bWXs8E,goal,null,null,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),wl56jgemqS,
2Ko7UfRWRx_out,2015,WbCxBVC0avY,null,,933,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_out,,ct7n8OibzN,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),wl56jgemqS,
2Ko7UfRWRx_in,2015,WbCxBVC0avY,null,,933,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_in,,Q8DYGCFqd2,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),wl56jgemqS,
GUGvcuoVRR_out,2015,WbCxBVC0avY,null,,934,Thu Dec 10 2015 16:31:18 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_out,,mrNtl0DtIC,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),wl56jgemqS,
GUGvcuoVRR_in,2015,WbCxBVC0avY,null,,934,Thu Dec 10 2015 16:31:18 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_in,,EnJLWiMjLJ,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),wl56jgemqS,
rloBm648W8,2015,WbCxBVC0avY,null,,954,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),X3X3bWXs8E,turnover,null,hmnyLssGyX,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),wl56jgemqS,
cdJtA4MDe8,2015,WbCxBVC0avY,null,,964,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),X3X3bWXs8E,goal,null,null,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),wl56jgemqS,
6AzR1rIl8A_out,2015,WbCxBVC0avY,null,,977,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_out,,hmnyLssGyX,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),wl56jgemqS,
6AzR1rIl8A_in,2015,WbCxBVC0avY,null,,977,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_in,,hAM7ngJmlm,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),wl56jgemqS,
vDsMhGWT3F_out,2015,WbCxBVC0avY,null,,982,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_out,,lmRl9DuW0c,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),wl56jgemqS,
vDsMhGWT3F_in,2015,WbCxBVC0avY,null,,982,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_in,,mqilFTJ6Aa,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),wl56jgemqS,
OhWVP55cih,2015,WbCxBVC0avY,null,,992,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),X3X3bWXs8E,turnover,null,EnJLWiMjLJ,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),wl56jgemqS,
ylRouNloxr,2015,WbCxBVC0avY,null,,1011,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),X3X3bWXs8E,turnover,null,,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),wl56jgemqS,
fLMRGmKmC5_out,2015,WbCxBVC0avY,null,,1018,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_out,,a5LfIgky9b,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),wl56jgemqS,
fLMRGmKmC5_in,2015,WbCxBVC0avY,null,,1018,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_in,,Qse4dRBZFU,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),wl56jgemqS,
3pPYRIlYMr,2015,WbCxBVC0avY,null,,1027,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),X3X3bWXs8E,goal,null,Qse4dRBZFU,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),wl56jgemqS,
TJ6SU47ixN,2015,WbCxBVC0avY,null,,1030,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),X3X3bWXs8E,gamePause,,,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),,
Lg6L5NSurF,2015,WbCxBVC0avY,null,,1051,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),X3X3bWXs8E,card,null,Q8DYGCFqd2,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),wl56jgemqS,
6B7xbnjOdF,2015,WbCxBVC0avY,null,,1082,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),X3X3bWXs8E,gameStart,,,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),,
7P6gCEIoZm,2015,WbCxBVC0avY,null,,1090,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),X3X3bWXs8E,goal,null,null,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),wl56jgemqS,
R0HJg7bwEb_out,2015,WbCxBVC0avY,null,,1110,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_out,,mqilFTJ6Aa,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),wl56jgemqS,
R0HJg7bwEb_in,2015,WbCxBVC0avY,null,,1110,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_in,,lmRl9DuW0c,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),wl56jgemqS,
WX5JHVx1q8,2015,WbCxBVC0avY,null,,1118,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),X3X3bWXs8E,shot,null,Qse4dRBZFU,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),wl56jgemqS,
CEgK9DC4oN,2015,WbCxBVC0avY,null,,1170,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),X3X3bWXs8E,gamePause,,,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),,
XVWkpShJAJ,2015,WbCxBVC0avY,null,,1200,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),X3X3bWXs8E,gameStart,,,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),,
anx9catiI0_out,2015,WbCxBVC0avY,null,,1205,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_out,,EnJLWiMjLJ,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),wl56jgemqS,
anx9catiI0_in,2015,WbCxBVC0avY,null,,1205,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_in,,goSgpc30T5,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),wl56jgemqS,
laOy0gTnuH_out,2015,WbCxBVC0avY,null,,1205,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_out,,Q8DYGCFqd2,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),wl56jgemqS,
laOy0gTnuH_in,2015,WbCxBVC0avY,null,,1205,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_in,,1oH0aqVltP,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),wl56jgemqS,
j6gpaTkwaZ,2015,WbCxBVC0avY,null,,1239,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),X3X3bWXs8E,goal,null,LDKFH3A94r,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),wl56jgemqS,
xvrqShh1aQ,2015,WbCxBVC0avY,null,,1239,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),X3X3bWXs8E,assist,null,goSgpc30T5,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),wl56jgemqS,
hesfhssooK_out,2015,WbCxBVC0avY,null,,1273,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_out,,hAM7ngJmlm,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),wl56jgemqS,
hesfhssooK_in,2015,WbCxBVC0avY,null,,1273,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_in,,a5LfIgky9b,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),wl56jgemqS,
lgGZ4GNlBS_out,2015,WbCxBVC0avY,null,,1275,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_out,,LDKFH3A94r,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),wl56jgemqS,
lgGZ4GNlBS_in,2015,WbCxBVC0avY,null,,1275,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_in,,bIbrZRZ3Ir,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),wl56jgemqS,
k0WfkYhfGp,2015,WbCxBVC0avY,null,,1280,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),X3X3bWXs8E,gamePause,,,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),,
hzMIBmpH9d,2015,WbCxBVC0avY,null,,1369,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),X3X3bWXs8E,gameStart,,,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),,
zdfsvxzKKj_out,2015,WbCxBVC0avY,null,,1376,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_out,,Qse4dRBZFU,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),wl56jgemqS,
zdfsvxzKKj_in,2015,WbCxBVC0avY,null,,1376,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_in,,69OoV8Ss1V,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),wl56jgemqS,
Zwj6NxnObQ_out,2015,WbCxBVC0avY,null,,1377,Thu Dec 10 2015 16:31:55 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_out,,goSgpc30T5,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),wl56jgemqS,
Zwj6NxnObQ_in,2015,WbCxBVC0avY,null,,1377,Thu Dec 10 2015 16:31:55 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_in,,mrNtl0DtIC,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),wl56jgemqS,
gWkScCTp8F,2015,WbCxBVC0avY,null,,1397,Thu Dec 10 2015 16:31:18 GMT-0600 (Central Standard Time),X3X3bWXs8E,turnover,null,mrNtl0DtIC,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),wl56jgemqS,
LyXfbhwKWE,2015,WbCxBVC0avY,null,,1399,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),X3X3bWXs8E,gamePause,,,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),,
1z1Xz5YB54,2015,WbCxBVC0avY,null,,1446,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),X3X3bWXs8E,gameStart,,,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),,
iYaECftMGo_out,2015,WbCxBVC0avY,null,,1446,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_out,,bIbrZRZ3Ir,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),wl56jgemqS,
iYaECftMGo_in,2015,WbCxBVC0avY,null,,1446,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_in,,hmnyLssGyX,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),wl56jgemqS,
fXmHx0BmUL,2015,WbCxBVC0avY,null,,1460,Thu Dec 10 2015 16:31:20 GMT-0600 (Central Standard Time),X3X3bWXs8E,turnover,null,,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),wl56jgemqS,
OeMiWDaOgt_out,2015,WbCxBVC0avY,null,,1482,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_out,,lmRl9DuW0c,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),wl56jgemqS,
OeMiWDaOgt_in,2015,WbCxBVC0avY,null,,1482,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_in,,ct7n8OibzN,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),wl56jgemqS,
emvhpA9ehc,2015,WbCxBVC0avY,null,,1488,Thu Dec 10 2015 16:31:21 GMT-0600 (Central Standard Time),X3X3bWXs8E,turnover,null,mrNtl0DtIC,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),wl56jgemqS,
AMpcMLacHK,2015,WbCxBVC0avY,null,,1506,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),X3X3bWXs8E,goal,null,null,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),wl56jgemqS,
060jSo6WnJ_out,2015,WbCxBVC0avY,null,,1533,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_out,,1oH0aqVltP,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),wl56jgemqS,
060jSo6WnJ_in,2015,WbCxBVC0avY,null,,1533,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_in,,mqilFTJ6Aa,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),wl56jgemqS,
7sEp3esWWa_out,2015,WbCxBVC0avY,null,,1533,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_out,,69OoV8Ss1V,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),wl56jgemqS,
7sEp3esWWa_in,2015,WbCxBVC0avY,null,,1533,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_in,,hAM7ngJmlm,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),wl56jgemqS,
9mYTjut3kB,2015,WbCxBVC0avY,null,,1541,Thu Dec 10 2015 16:31:22 GMT-0600 (Central Standard Time),X3X3bWXs8E,turnover,null,mrNtl0DtIC,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),wl56jgemqS,
3QORESz4mv,2015,WbCxBVC0avY,null,,1582,Thu Dec 10 2015 16:31:23 GMT-0600 (Central Standard Time),X3X3bWXs8E,turnover,null,mrNtl0DtIC,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),wl56jgemqS,
iJGXJJOxxN_in,2015,WbCxBVC0avY,null,,1587,Thu Dec 10 2015 16:28:00 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_in,,goSgpc30T5,Thu Dec 10 2015 16:28:00 GMT-0600 (Central Standard Time),wl56jgemqS,seeker
BbOXHzP6uU,2015,WbCxBVC0avY,null,,1598,Thu Dec 10 2015 16:31:24 GMT-0600 (Central Standard Time),X3X3bWXs8E,turnover,null,,Thu Dec 10 2015 16:28:00 GMT-0600 (Central Standard Time),wl56jgemqS,
dA5nLm5oAO_out,2015,WbCxBVC0avY,null,,1605,Thu Dec 10 2015 16:31:26 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_out,,mrNtl0DtIC,Thu Dec 10 2015 16:28:00 GMT-0600 (Central Standard Time),wl56jgemqS,
dA5nLm5oAO_in,2015,WbCxBVC0avY,null,,1605,Thu Dec 10 2015 16:31:26 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_in,,EnJLWiMjLJ,Thu Dec 10 2015 16:28:00 GMT-0600 (Central Standard Time),wl56jgemqS,
laDOIdz85N_out,2015,WbCxBVC0avY,null,,1608,Thu Dec 10 2015 16:28:00 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_out,,hmnyLssGyX,Thu Dec 10 2015 16:28:00 GMT-0600 (Central Standard Time),wl56jgemqS,
laDOIdz85N_in,2015,WbCxBVC0avY,null,,1608,Thu Dec 10 2015 16:28:00 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_in,,LDKFH3A94r,Thu Dec 10 2015 16:28:00 GMT-0600 (Central Standard Time),wl56jgemqS,
Leiq057QMQ,2015,WbCxBVC0avY,null,,1629,Thu Dec 10 2015 16:28:00 GMT-0600 (Central Standard Time),X3X3bWXs8E,turnover,null,hAM7ngJmlm,Thu Dec 10 2015 16:28:00 GMT-0600 (Central Standard Time),wl56jgemqS,
IJh7vvawoc,2015,WbCxBVC0avY,null,,1632,Thu Dec 10 2015 16:28:00 GMT-0600 (Central Standard Time),X3X3bWXs8E,flag_catch,null,null,Thu Dec 10 2015 16:28:00 GMT-0600 (Central Standard Time),wl56jgemqS,
x48wjAf0OW,2015,WbCxBVC0avY,null,,1635,Thu Dec 10 2015 16:28:00 GMT-0600 (Central Standard Time),X3X3bWXs8E,gamePause,,,Thu Dec 10 2015 16:28:00 GMT-0600 (Central Standard Time),,
sim_end_WbCxBVC0avY,2015,WbCxBVC0avY,,,1640,2026-05-07T15:56:27.499Z,,gameEnd,,,2026-05-07T15:56:27.499Z,,
0yLS6eZQP5_in,2015,P3V5s0O3vnQ,null,,0,Tue Dec 29 2015 01:46:51 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_in,,0kBR9KgDGS,Tue Dec 29 2015 01:46:51 GMT-0600 (Central Standard Time),72aC65hDVy,beater
2pXSgJIUX4_in,2015,P3V5s0O3vnQ,null,,0,Fri Oct 23 2015 09:15:47 GMT-0500 (Central Daylight Time),nwlMkrbCJ9,sub_in,,0kBR9KgDGS,Fri Oct 23 2015 09:15:47 GMT-0500 (Central Daylight Time),72aC65hDVy,chaser
5QebRv2vay_in,2015,P3V5s0O3vnQ,null,,0,Fri Oct 23 2015 09:15:53 GMT-0500 (Central Daylight Time),nwlMkrbCJ9,sub_in,,RY9uvxgIjJ,Fri Oct 23 2015 09:15:53 GMT-0500 (Central Daylight Time),72aC65hDVy,chaser
9e3sfvtJdO_in,2015,P3V5s0O3vnQ,null,,0,Tue Dec 29 2015 01:46:44 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_in,,qQCvUkYUDI,Tue Dec 29 2015 01:46:44 GMT-0600 (Central Standard Time),72aC65hDVy,chaser
B9iprMHIAx_in,2015,P3V5s0O3vnQ,null,,0,Tue Dec 29 2015 01:46:37 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_in,,bCYfKzBzRy,Tue Dec 29 2015 01:46:37 GMT-0600 (Central Standard Time),72aC65hDVy,chaser
Dt622p1NDC_in,2015,P3V5s0O3vnQ,null,,0,Fri Oct 23 2015 09:16:11 GMT-0500 (Central Daylight Time),nwlMkrbCJ9,sub_in,,titeRGhaoB,Fri Oct 23 2015 09:16:11 GMT-0500 (Central Daylight Time),72aC65hDVy,beater
PjIQSrDMux_in,2015,P3V5s0O3vnQ,null,,0,Fri Oct 23 2015 09:16:04 GMT-0500 (Central Daylight Time),nwlMkrbCJ9,sub_in,,0VOQW5HECu,Fri Oct 23 2015 09:16:04 GMT-0500 (Central Daylight Time),72aC65hDVy,keeper
k5L9ZDjHvb_in,2015,P3V5s0O3vnQ,null,,0,Tue Dec 29 2015 01:46:48 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_in,,e3qR7cHiUt,Tue Dec 29 2015 01:46:48 GMT-0600 (Central Standard Time),72aC65hDVy,keeper
kaBroJvtRI_in,2015,P3V5s0O3vnQ,null,,0,Fri Oct 23 2015 09:16:15 GMT-0500 (Central Daylight Time),nwlMkrbCJ9,sub_in,,8wSf1VFzoY,Fri Oct 23 2015 09:16:15 GMT-0500 (Central Daylight Time),72aC65hDVy,beater
pnXNFZQByC_in,2015,P3V5s0O3vnQ,null,,0,Tue Dec 29 2015 01:46:53 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_in,,KMDBEQu5Ex,Tue Dec 29 2015 01:46:53 GMT-0600 (Central Standard Time),72aC65hDVy,beater
qhqkICGFbw,2015,P3V5s0O3vnQ,null,,0,Tue Dec 29 2015 01:47:01 GMT-0600 (Central Standard Time),X3X3bWXs8E,card,null,e3qR7cHiUt,Tue Dec 29 2015 01:47:01 GMT-0600 (Central Standard Time),72aC65hDVy,
